Time,VoltageFL,VoltageFR,VoltageBL,VoltageBR
1636,-3.09728,-1.02759,-1.02759,-3.09728
1637,-3.09744,-1.0233,-1.0233,-3.09744
1638,-3.09796,-1.0194,-1.0194,-3.09796
1639,-3.09837,-1.01559,-1.01559,-3.09837
1640,-3.09876,-1.0119,-1.0119,-3.09876
1641,-3.09911,-1.00832,-1.00832,-3.09911
1642,-3.09942,-1.00486,-1.00486,-3.09942
1643,-3.0997,-1.00151,-1.00151,-3.0997
1644,-3.09994,-0.998262,-0.998262,-3.09994
1645,-3.10016,-0.991641,-0.991641,-3.10016
1646,-3.10138,-0.975915,-0.975915,-3.10138
1647,-3.10535,-0.943572,-0.943572,-3.10535
1648,-3.11431,-0.880847,-0.880847,-3.11431
1649,-3.13228,-0.762496,-0.762496,-3.13228
1650,-3.16601,-0.541902,-0.541902,-3.16601
1651,-3.2241,-0.131078,-0.131078,-3.2241
1652,-3.30538,0.64464,0.64464,-3.30538
1653,-3.3732,2.14896,2.14896,-3.3732
1654,-3.39311,2.82045,2.82045,-3.39311
1655,-3.39309,2.73643,2.73643,-3.39309
1656,-3.3921,2.60556,2.60556,-3.3921
1657,-3.39106,2.48259,2.48259,-3.39106
1658,-3.39,2.36702,2.36702,-3.39
1659,-3.38892,2.25843,2.25843,-3.38892
1660,-3.38781,2.15637,2.15637,-3.38781
1661,-3.38667,2.06048,2.06048,-3.38667
1662,-3.38551,1.97036,1.97036,-3.38551
1663,-3.38432,1.88567,1.88567,-3.38432
1664,-3.3831,1.80609,1.80609,-3.3831
1665,-3.38185,1.73131,1.73131,-3.38185
1666,-3.38057,1.66104,1.66104,-3.38057
1667,-3.37926,1.595,1.595,-3.37926
1668,-3.37792,1.53294,1.53294,-3.37792
1669,-3.37655,1.47462,1.47462,-3.37655
1670,-3.37517,1.41981,1.41981,-3.37517
1671,-3.37376,1.3683,1.3683,-3.37376
1672,-3.37233,1.31989,1.31989,-3.37233
1673,-3.37088,1.27439,1.27439,-3.37088
1674,-3.36942,1.23163,1.23163,-3.36942
1675,-3.36794,1.19143,1.19143,-3.36794
1676,-3.36646,1.15364,1.15364,-3.36646
1677,-3.36496,1.11812,1.11812,-3.36496
1678,-3.36347,1.08473,1.08473,-3.36347
1679,-3.36197,1.05333,1.05333,-3.36197
1680,-3.36047,1.0238,1.0238,-3.36047
1681,-3.35898,0.996043,0.996043,-3.35898
1682,-3.35749,0.96202,0.96202,-3.35749
1683,-3.35583,0.869831,0.869831,-3.35583
1684,-3.35262,0.666281,0.666281,-3.35262
1685,-3.34495,0.250862,0.250862,-3.34495
1686,-3.31925,-0.562271,-0.562271,-3.31925
1687,-3.1872,-2.08502,-2.08502,-3.1872
1688,-2.8235,-2.68184,-2.68184,-2.8235
1689,-2.77761,-2.54733,-2.54733,-2.77761
1690,-2.78228,-2.43802,-2.43802,-2.78228
1691,-2.78781,-2.33387,-2.33387,-2.78781
1692,-2.79427,-2.23652,-2.23652,-2.79427
1693,-2.80153,-2.1455,-2.1455,-2.80153
1694,-2.80954,-2.06041,-2.06041,-2.80954
1695,-2.81822,-1.98086,-1.98086,-2.81822
1696,-2.82749,-1.90649,-1.90649,-2.82749
1697,-2.83725,-1.83695,-1.83695,-2.83725
1698,-2.84738,-1.7719,-1.7719,-2.84738
1699,-2.85778,-1.71101,-1.71101,-2.85778
1700,-2.86834,-1.654,-1.654,-2.86834
1701,-2.87897,-1.60059,-1.60059,-2.87897
1702,-2.88957,-1.55051,-1.55051,-2.88957
1703,-2.90006,-1.50354,-1.50354,-2.90006
1704,-2.91038,-1.45944,-1.45944,-2.91038
1705,-2.92046,-1.41801,-1.41801,-2.92046
1706,-2.93027,-1.37908,-1.37908,-2.93027
1707,-2.93975,-1.34247,-1.34247,-2.93975
1708,-2.94889,-1.30802,-1.30802,-2.94889
1709,-2.95766,-1.27558,-1.27558,-2.95766
1710,-2.96605,-1.24504,-1.24504,-2.96605
1711,-2.97405,-1.21626,-1.21626,-2.97405
1712,-2.98167,-1.18914,-1.18914,-2.98167
1713,-2.98889,-1.16356,-1.16356,-2.98889
1714,-2.99574,-1.13944,-1.13944,-2.99574
1715,-3.00221,-1.11669,-1.11669,-3.00221
1716,-3.00831,-1.09945,-1.09945,-3.00831
1717,-3.0128,-1.09629,-1.09629,-3.0128
1718,-3.0131,-1.09123,-1.09123,-3.0131
1719,-3.01392,-1.08671,-1.08671,-3.01392
1720,-3.01459,-1.08226,-1.08226,-3.01459
1721,-3.01523,-1.07796,-1.07796,-3.01523
1722,-3.01583,-1.07379,-1.07379,-3.01583
1723,-3.0164,-1.06975,-1.06975,-3.0164
1724,-3.01692,-1.06584,-1.06584,-3.01692
1725,-3.01741,-1.06204,-1.06204,-3.01741
1726,-3.01786,-1.05837,-1.05837,-3.01786
1727,-3.01827,-1.05481,-1.05481,-3.01827
1728,-3.01865,-1.05136,-1.05136,-3.01865
1729,-3.019,-1.04802,-1.04802,-3.019
1730,-3.01932,-1.04479,-1.04479,-3.01932
1731,-3.0196,-1.04165,-1.04165,-3.0196
1732,-3.01986,-1.03862,-1.03862,-3.01986
1733,-3.02008,-1.03568,-1.03568,-3.02008
1734,-3.02028,-1.03283,-1.03283,-3.02028
1735,-3.02045,-1.03008,-1.03008,-3.02045
1736,-3.02059,-1.02741,-1.02741,-3.02059
1737,-3.0207,-1.02483,-1.02483,-3.0207
1738,-3.02079,-1.02233,-1.02233,-3.02079
1739,-3.02085,-1.01992,-1.01992,-3.02085
1740,-3.02089,-1.01758,-1.01758,-3.02089
1741,-3.02091,-1.01531,-1.01531,-3.02091
1742,-3.0209,-1.01312,-1.01312,-3.0209
1743,-3.02088,-1.01101,-1.01101,-3.02088
1744,-3.02083,-1.00896,-1.00896,-3.02083
1745,-3.02076,-1.00697,-1.00697,-3.02076
1746,-3.02067,-1.00506,-1.00506,-3.02067
1747,-3.02056,-1.00321,-1.00321,-3.02056
1748,-3.02043,-1.00142,-1.00142,-3.02043
1749,-3.02028,-0.999685,-0.999685,-3.02028
1750,-3.02012,-0.997382,-0.997382,-3.02012
1751,-3.02012,-0.991261,-0.991261,-3.02012
1752,-3.02128,-0.978185,-0.978185,-3.02128
1753,-3.02453,-0.952399,-0.952399,-3.02453
1754,-3.0316,-0.903367,-0.903367,-3.0316
1755,-3.04562,-0.811773,-0.811773,-3.04562
1756,-3.07197,-0.642056,-0.642056,-3.07197
1757,-3.11872,-0.327822,-0.327822,-3.11872
1758,-3.19129,0.259621,0.259621,-3.19129
1759,-3.27044,1.38443,1.38443,-3.27044
1760,-3.30981,2.82319,2.82319,-3.30981
1761,-3.31396,2.78321,2.78321,-3.31396
1762,-3.31311,2.74633,2.74633,-3.31311
1763,-3.31222,2.71047,2.71047,-3.31222
1764,-3.31134,2.58817,2.58817,-3.31134
1765,-3.31038,2.46444,2.46444,-3.31038
1766,-3.3094,2.34817,2.34817,-3.3094
1767,-3.30839,2.23891,2.23891,-3.30839
1768,-3.30735,2.13624,2.13624,-3.30735
1769,-3.30629,2.03976,2.03976,-3.30629
1770,-3.30519,1.9491,1.9491,-3.30519
1771,-3.30407,1.8639,1.8639,-3.30407
1772,-3.30291,1.78385,1.78385,-3.30291
1773,-3.30172,1.70862,1.70862,-3.30172
1774,-3.3005,1.63793,1.63793,-3.3005
1775,-3.29925,1.5715,1.5715,-3.29925
1776,-3.29797,1.50908,1.50908,-3.29797
1777,-3.29666,1.45042,1.45042,-3.29666
1778,-3.29533,1.39529,1.39529,-3.29533
1779,-3.29397,1.34349,1.34349,-3.29397
1780,-3.29259,1.2948,1.2948,-3.29259
1781,-3.29119,1.24904,1.24904,-3.29119
1782,-3.28978,1.20604,1.20604,-3.28978
1783,-3.28835,1.16561,1.16561,-3.28835
1784,-3.28691,1.12762,1.12762,-3.28691
1785,-3.28546,1.0919,1.0919,-3.28546
1786,-3.28401,1.05833,1.05833,-3.28401
1787,-3.28256,1.02676,1.02676,-3.28256
1788,-3.28111,0.99708,0.99708,-3.28111
1789,-3.27966,0.963331,0.963331,-3.27966
1790,-3.27808,0.869892,0.869892,-3.27808
1791,-3.27492,0.662152,0.662152,-3.27492
1792,-3.26715,0.236934,0.236934,-3.26715
1793,-3.24051,-0.596375,-0.596375,-3.24051
1794,-3.10108,-2.15604,-2.15604,-3.10108
1795,-2.73846,-2.6844,-2.6844,-2.73846
1796,-2.69928,-2.55643,-2.55643,-2.69928
1797,-2.70368,-2.44817,-2.44817,-2.70368
1798,-2.70913,-2.34509,-2.34509,-2.70913
1799,-2.71549,-2.24871,-2.24871,-2.71549
1800,-2.72261,-2.15858,-2.15858,-2.72261
1801,-2.73045,-2.0743,-2.0743,-2.73045
1802,-2.73895,-1.99551,-1.99551,-2.73895
1803,-2.74802,-1.92182,-1.92182,-2.74802
1804,-2.75755,-1.85291,-1.85291,-2.75755
1805,-2.76746,-1.78844,-1.78844,-2.76746
1806,-2.77763,-1.72809,-1.72809,-2.77763
1807,-2.78796,-1.67159,-1.67159,-2.78796
1808,-2.79836,-1.61864,-1.61864,-2.79836
1809,-2.80875,-1.569,-1.569,-2.80875
1810,-2.81904,-1.52244,-1.52244,-2.81904
1811,-2.82916,-1.47873,-1.47873,-2.82916
1812,-2.83907,-1.43768,-1.43768,-2.83907
1813,-2.84871,-1.3991,-1.3991,-2.84871
1814,-2.85805,-1.36283,-1.36283,-2.85805
1815,-2.86706,-1.3287,-1.3287,-2.86706
1816,-2.87571,-1.29658,-1.29658,-2.87571
1817,-2.88401,-1.26633,-1.26633,-2.88401
1818,-2.89193,-1.23783,-1.23783,-2.89193
1819,-2.89947,-1.21098,-1.21098,-2.89947
1820,-2.90664,-1.18566,-1.18566,-2.90664
1821,-2.91344,-1.17492,-1.17492,-2.91344
1822,-2.91605,-1.16995,-1.16995,-2.91605
1823,-2.91693,-1.16443,-1.16443,-2.91693
1824,-2.91796,-1.15922,-1.15922,-2.91796
1825,-2.91889,-1.15415,-1.15415,-2.91889
1826,-2.91979,-1.14923,-1.14923,-2.91979
1827,-2.92064,-1.14447,-1.14447,-2.92064
1828,-2.92145,-1.13985,-1.13985,-2.92145
1829,-2.92221,-1.13538,-1.13538,-2.92221
1830,-2.92294,-1.13104,-1.13104,-2.92294
1831,-2.92363,-1.12683,-1.12683,-2.92363
1832,-2.92427,-1.12275,-1.12275,-2.92427
1833,-2.92488,-1.1188,-1.1188,-2.92488
1834,-2.92546,-1.11497,-1.11497,-2.92546
1835,-2.92599,-1.11126,-1.11126,-2.92599
1836,-2.9265,-1.10767,-1.10767,-2.9265
1837,-2.92697,-1.10419,-1.10419,-2.92697
1838,-2.9274,-1.10081,-1.10081,-2.9274
1839,-2.92781,-1.09754,-1.09754,-2.92781
1840,-2.92818,-1.09437,-1.09437,-2.92818
1841,-2.92853,-1.0913,-1.0913,-2.92853
1842,-2.92884,-1.08833,-1.08833,-2.92884
1843,-2.92913,-1.08545,-1.08545,-2.92913
1844,-2.92939,-1.08266,-1.08266,-2.92939
1845,-2.92962,-1.07996,-1.07996,-2.92962
1846,-2.92983,-1.07734,-1.07734,-2.92983
1847,-2.93001,-1.07481,-1.07481,-2.93001
1848,-2.93016,-1.07236,-1.07236,-2.93016
1849,-2.93029,-1.06998,-1.06998,-2.93029
1850,-2.9304,-1.06769,-1.06769,-2.9304
1851,-2.93049,-1.06546,-1.06546,-2.93049
1852,-2.93055,-1.06331,-1.06331,-2.93055
1853,-2.9306,-1.06122,-1.06122,-2.9306
1854,-2.93062,-1.05921,-1.05921,-2.93062
1855,-2.93062,-1.05726,-1.05726,-2.93062
1856,-2.9306,-1.05537,-1.05537,-2.9306
1857,-2.93057,-1.05355,-1.05355,-2.93057
1858,-2.93051,-1.05178,-1.05178,-2.93051
1859,-2.93044,-1.05007,-1.05007,-2.93044
1860,-2.93035,-1.04842,-1.04842,-2.93035
1861,-2.93025,-1.04683,-1.04683,-2.93025
1862,-2.93013,-1.04528,-1.04528,-2.93013
1863,-2.92999,-1.04379,-1.04379,-2.92999
1864,-2.92983,-1.04235,-1.04235,-2.92983
1865,-2.92967,-1.04096,-1.04096,-2.92967
1866,-2.92948,-1.03962,-1.03962,-2.92948
1867,-2.92929,-1.03832,-1.03832,-2.92929
1868,-2.92908,-1.03706,-1.03706,-2.92908
1869,-2.92885,-1.03585,-1.03585,-2.92885
1870,-2.92862,-1.03468,-1.03468,-2.92862
1871,-2.92837,-1.03356,-1.03356,-2.92837
1872,-2.92811,-1.03247,-1.03247,-2.92811
1873,-2.92784,-1.03142,-1.03142,-2.92784
1874,-2.92756,-1.03041,-1.03041,-2.92756
1875,-2.92726,-1.02943,-1.02943,-2.92726
1876,-2.92696,-1.02849,-1.02849,-2.92696
1877,-2.92664,-1.02759,-1.02759,-2.92664
1878,-2.92632,-1.02671,-1.02671,-2.92632
1879,-2.92598,-1.02587,-1.02587,-2.92598
1880,-2.92564,-1.02506,-1.02506,-2.92564
1881,-2.92529,-1.02428,-1.02428,-2.92529
1882,-2.92493,-1.02353,-1.02353,-2.92493
1883,-2.92456,-1.02281,-1.02281,-2.92456
1884,-2.92418,-1.02212,-1.02212,-2.92418
1885,-2.92379,-1.02145,-1.02145,-2.92379
1886,-2.9234,-1.02081,-1.02081,-2.9234
1887,-2.923,-1.0202,-1.0202,-2.923
1888,-2.92259,-1.01961,-1.01961,-2.92259
1889,-2.92217,-1.01904,-1.01904,-2.92217
1890,-2.92175,-1.0185,-1.0185,-2.92175
1891,-2.92132,-1.01798,-1.01798,-2.92132
1892,-2.92088,-1.01749,-1.01749,-2.92088
1893,-2.92044,-1.01701,-1.01701,-2.92044
1894,-2.91999,-1.01655,-1.01655,-2.91999
1895,-2.91954,-1.01612,-1.01612,-2.91954
1896,-2.91908,-1.0157,-1.0157,-2.91908
1897,-2.91862,-1.01531,-1.01531,-2.91862
1898,-2.91815,-1.01493,-1.01493,-2.91815
1899,-2.91767,-1.01457,-1.01457,-2.91767
1900,-2.91719,-1.01422,-1.01422,-2.91719
1901,-2.91671,-1.0139,-1.0139,-2.91671
1902,-2.91622,-1.01359,-1.01359,-2.91622
1903,-2.91573,-1.01329,-1.01329,-2.91573
1904,-2.91523,-1.01302,-1.01302,-2.91523
1905,-2.91473,-1.01275,-1.01275,-2.91473
1906,-2.91422,-1.0125,-1.0125,-2.91422
1907,-2.91371,-1.01227,-1.01227,-2.91371
1908,-2.9132,-1.01205,-1.01205,-2.9132
1909,-2.91268,-1.01184,-1.01184,-2.91268
1910,-2.91216,-1.01164,-1.01164,-2.91216
1911,-2.91163,-1.01146,-1.01146,-2.91163
1912,-2.91111,-1.01129,-1.01129,-2.91111
1913,-2.91058,-1.01113,-1.01113,-2.91058
1914,-2.91004,-1.01098,-1.01098,-2.91004
1915,-2.90951,-1.01085,-1.01085,-2.90951
1916,-2.90897,-1.01072,-1.01072,-2.90897
1917,-2.90842,-1.01061,-1.01061,-2.90842
1918,-2.90788,-1.0105,-1.0105,-2.90788
1919,-2.90733,-1.01041,-1.01041,-2.90733
1920,-2.90678,-1.01032,-1.01032,-2.90678
1921,-2.90623,-1.01025,-1.01025,-2.90623
1922,-2.90568,-1.01018,-1.01018,-2.90568
1923,-2.90512,-1.01012,-1.01012,-2.90512
1924,-2.90456,-1.01007,-1.01007,-2.90456
1925,-2.904,-1.01003,-1.01003,-2.904
1926,-2.90344,-1.01,-1.01,-2.90344
1927,-2.90287,-1.00997,-1.00997,-2.90287
1928,-2.90231,-1.00995,-1.00995,-2.90231
1929,-2.90174,-1.00994,-1.00994,-2.90174
1930,-2.90117,-1.00994,-1.00994,-2.90117
1931,-2.9006,-1.00994,-1.00994,-2.9006
1932,-2.90003,-1.00995,-1.00995,-2.90003
1933,-2.89945,-1.00997,-1.00997,-2.89945
1934,-2.89888,-1.00999,-1.00999,-2.89888
1935,-2.8983,-1.01002,-1.01002,-2.8983
1936,-2.89772,-1.01005,-1.01005,-2.89772
1937,-2.89714,-1.01009,-1.01009,-2.89714
1938,-2.89656,-1.01014,-1.01014,-2.89656
1939,-2.89598,-1.01019,-1.01019,-2.89598
1940,-2.8954,-1.01025,-1.01025,-2.8954
1941,-2.89481,-1.01031,-1.01031,-2.89481
1942,-2.89423,-1.01038,-1.01038,-2.89423
1943,-2.89364,-1.01045,-1.01045,-2.89364
1944,-2.89306,-1.01052,-1.01052,-2.89306
1945,-2.89247,-1.0106,-1.0106,-2.89247
1946,-2.89188,-1.01069,-1.01069,-2.89188
1947,-2.89129,-1.01078,-1.01078,-2.89129
1948,-2.8907,-1.01087,-1.01087,-2.8907
1949,-2.89011,-1.01097,-1.01097,-2.89011
