Time,VoltageFL,VoltageFR,VoltageBL,VoltageBR
1647,-1.19328,-2.40744,-2.40744,-1.19328
1648,-1.19014,-2.4071,-2.4071,-1.19014
1649,-1.18706,-2.40675,-2.40675,-1.18706
1650,-1.18403,-2.4064,-2.4064,-1.18403
1651,-1.18105,-2.40604,-2.40604,-1.18105
1652,-1.17813,-2.40567,-2.40567,-1.17813
1653,-1.17525,-2.4053,-2.4053,-1.17525
1654,-1.17241,-2.40492,-2.40492,-1.17241
1655,-1.16963,-2.40453,-2.40453,-1.16963
1656,-1.16689,-2.40414,-2.40414,-1.16689
1657,-1.1642,-2.40374,-2.40374,-1.1642
1658,-1.16156,-2.40333,-2.40333,-1.16156
1659,-1.15896,-2.40292,-2.40292,-1.15896
1660,-1.1564,-2.4025,-2.4025,-1.1564
1661,-1.15388,-2.40207,-2.40207,-1.15388
1662,-1.15141,-2.40164,-2.40164,-1.15141
1663,-1.14898,-2.4012,-2.4012,-1.14898
1664,-1.1466,-2.40075,-2.40075,-1.1466
1665,-1.14425,-2.4003,-2.4003,-1.14425
1666,-1.14194,-2.39984,-2.39984,-1.14194
1667,-1.13967,-2.39937,-2.39937,-1.13967
1668,-1.13745,-2.3989,-2.3989,-1.13745
1669,-1.13526,-2.39842,-2.39842,-1.13526
1670,-1.1331,-2.39794,-2.39794,-1.1331
1671,-1.13099,-2.39744,-2.39744,-1.13099
1672,-1.12891,-2.39695,-2.39695,-1.12891
1673,-1.12686,-2.39644,-2.39644,-1.12686
1674,-1.12485,-2.39593,-2.39593,-1.12485
1675,-1.12288,-2.39541,-2.39541,-1.12288
1676,-1.12094,-2.39489,-2.39489,-1.12094
1677,-1.11903,-2.39435,-2.39435,-1.11903
1678,-1.11716,-2.39382,-2.39382,-1.11716
1679,-1.11532,-2.39327,-2.39327,-1.11532
1680,-1.11351,-2.39272,-2.39272,-1.11351
1681,-1.11174,-2.39217,-2.39217,-1.11174
1682,-1.10999,-2.3916,-2.3916,-1.10999
1683,-1.10828,-2.39103,-2.39103,-1.10828
1684,-1.10659,-2.39046,-2.39046,-1.10659
1685,-1.10494,-2.38988,-2.38988,-1.10494
1686,-1.10331,-2.38929,-2.38929,-1.10331
1687,-1.10171,-2.38869,-2.38869,-1.10171
1688,-1.10015,-2.38809,-2.38809,-1.10015
1689,-1.09861,-2.38749,-2.38749,-1.09861
1690,-1.09709,-2.38687,-2.38687,-1.09709
1691,-1.09561,-2.38625,-2.38625,-1.09561
1692,-1.09415,-2.38563,-2.38563,-1.09415
1693,-1.09271,-2.385,-2.385,-1.09271
1694,-1.0913,-2.38436,-2.38436,-1.0913
1695,-1.08992,-2.38372,-2.38372,-1.08992
1696,-1.08856,-2.38307,-2.38307,-1.08856
1697,-1.08723,-2.38241,-2.38241,-1.08723
1698,-1.08592,-2.38175,-2.38175,-1.08592
1699,-1.08463,-2.38108,-2.38108,-1.08463
1700,-1.08337,-2.3804,-2.3804,-1.08337
1701,-1.08213,-2.37972,-2.37972,-1.08213
1702,-1.08091,-2.37904,-2.37904,-1.08091
1703,-1.07972,-2.37834,-2.37834,-1.07972
1704,-1.07855,-2.37764,-2.37764,-1.07855
1705,-1.0774,-2.37694,-2.37694,-1.0774
1706,-1.07627,-2.37623,-2.37623,-1.07627
1707,-1.07516,-2.37551,-2.37551,-1.07516
1708,-1.07407,-2.37479,-2.37479,-1.07407
1709,-1.073,-2.37406,-2.37406,-1.073
1710,-1.07195,-2.37333,-2.37333,-1.07195
1711,-1.07093,-2.37258,-2.37258,-1.07093
1712,-1.06992,-2.37184,-2.37184,-1.06992
1713,-1.06893,-2.37108,-2.37108,-1.06893
1714,-1.06795,-2.37033,-2.37033,-1.06795
1715,-1.067,-2.36956,-2.36956,-1.067
1716,-1.06607,-2.36879,-2.36879,-1.06607
1717,-1.06515,-2.36801,-2.36801,-1.06515
1718,-1.06425,-2.36723,-2.36723,-1.06425
1719,-1.06337,-2.36644,-2.36644,-1.06337
1720,-1.0625,-2.36565,-2.36565,-1.0625
1721,-1.06165,-2.36485,-2.36485,-1.06165
1722,-1.06082,-2.36404,-2.36404,-1.06082
1723,-1.06001,-2.36323,-2.36323,-1.06001
1724,-1.05921,-2.36241,-2.36241,-1.05921
1725,-1.05842,-2.36159,-2.36159,-1.05842
1726,-1.05765,-2.36076,-2.36076,-1.05765
1727,-1.0569,-2.35993,-2.35993,-1.0569
1728,-1.05616,-2.35908,-2.35908,-1.05616
1729,-1.05544,-2.35824,-2.35824,-1.05544
1730,-1.05473,-2.35738,-2.35738,-1.05473
1731,-1.05403,-2.35653,-2.35653,-1.05403
1732,-1.05335,-2.35566,-2.35566,-1.05335
1733,-1.05269,-2.35479,-2.35479,-1.05269
1734,-1.05203,-2.35391,-2.35391,-1.05203
1735,-1.05139,-2.35303,-2.35303,-1.05139
1736,-1.05076,-2.35214,-2.35214,-1.05076
1737,-1.05015,-2.35125,-2.35125,-1.05015
1738,-1.04955,-2.35035,-2.35035,-1.04955
1739,-1.04896,-2.34944,-2.34944,-1.04896
1740,-1.04839,-2.34853,-2.34853,-1.04839
1741,-1.04782,-2.34762,-2.34762,-1.04782
1742,-1.04727,-2.34669,-2.34669,-1.04727
1743,-1.04673,-2.34576,-2.34576,-1.04673
1744,-1.0462,-2.34483,-2.34483,-1.0462
1745,-1.04569,-2.34389,-2.34389,-1.04569
1746,-1.04518,-2.34294,-2.34294,-1.04518
1747,-1.04469,-2.34199,-2.34199,-1.04469
1748,-1.0442,-2.34103,-2.34103,-1.0442
1749,-1.04373,-2.34007,-2.34007,-1.04373
1750,-1.04327,-2.3391,-2.3391,-1.04327
1751,-1.04282,-2.33812,-2.33812,-1.04282
1752,-1.04238,-2.33714,-2.33714,-1.04238
1753,-1.04194,-2.33615,-2.33615,-1.04194
1754,-1.04152,-2.33516,-2.33516,-1.04152
1755,-1.04111,-2.33416,-2.33416,-1.04111
1756,-1.04071,-2.33315,-2.33315,-1.04071
1757,-1.04032,-2.33214,-2.33214,-1.04032
1758,-1.03994,-2.33112,-2.33112,-1.03994
1759,-1.03956,-2.3301,-2.3301,-1.03956
1760,-1.0392,-2.32907,-2.32907,-1.0392
1761,-1.03884,-2.32804,-2.32804,-1.03884
1762,-1.0385,-2.327,-2.327,-1.0385
1763,-1.03816,-2.32595,-2.32595,-1.03816
1764,-1.03783,-2.3249,-2.3249,-1.03783
1765,-1.03751,-2.32384,-2.32384,-1.03751
1766,-1.0372,-2.32277,-2.32277,-1.0372
1767,-1.03689,-2.3217,-2.3217,-1.03689
1768,-1.0366,-2.32063,-2.32063,-1.0366
1769,-1.03631,-2.31954,-2.31954,-1.03631
1770,-1.03603,-2.31845,-2.31845,-1.03603
1771,-1.03575,-2.31736,-2.31736,-1.03575
1772,-1.03549,-2.31626,-2.31626,-1.03549
1773,-1.03523,-2.31515,-2.31515,-1.03523
1774,-1.03498,-2.31404,-2.31404,-1.03498
1775,-1.03474,-2.31292,-2.31292,-1.03474
1776,-1.0345,-2.3118,-2.3118,-1.0345
1777,-1.03427,-2.31067,-2.31067,-1.03427
1778,-1.03405,-2.30953,-2.30953,-1.03405
1779,-1.03384,-2.30839,-2.30839,-1.03384
1780,-1.03363,-2.30724,-2.30724,-1.03363
1781,-1.03343,-2.30608,-2.30608,-1.03343
1782,-1.03323,-2.30492,-2.30492,-1.03323
1783,-1.03304,-2.30375,-2.30375,-1.03304
1784,-1.03286,-2.30258,-2.30258,-1.03286
1785,-1.03268,-2.3014,-2.3014,-1.03268
1786,-1.03252,-2.30021,-2.30021,-1.03252
1787,-1.03235,-2.29902,-2.29902,-1.03235
1788,-1.03219,-2.29782,-2.29782,-1.03219
1789,-1.03204,-2.29662,-2.29662,-1.03204
1790,-1.0319,-2.29541,-2.29541,-1.0319
1791,-1.03176,-2.29419,-2.29419,-1.03176
1792,-1.03162,-2.29297,-2.29297,-1.03162
1793,-1.03149,-2.29174,-2.29174,-1.03149
1794,-1.03137,-2.29051,-2.29051,-1.03137
1795,-1.03125,-2.28926,-2.28926,-1.03125
1796,-1.03114,-2.28802,-2.28802,-1.03114
1797,-1.03103,-2.28676,-2.28676,-1.03103
1798,-1.03093,-2.2855,-2.2855,-1.03093
1799,-1.03083,-2.28423,-2.28423,-1.03083
1800,-1.03074,-2.28296,-2.28296,-1.03074
1801,-1.03065,-2.28168,-2.28168,-1.03065
1802,-1.03057,-2.2804,-2.2804,-1.03057
1803,-1.0305,-2.2791,-2.2791,-1.0305
1804,-1.03042,-2.2778,-2.2778,-1.03042
1805,-1.03036,-2.2765,-2.2765,-1.03036
1806,-1.03029,-2.27519,-2.27519,-1.03029
1807,-1.03024,-2.27387,-2.27387,-1.03024
1808,-1.03018,-2.27255,-2.27255,-1.03018
1809,-1.03013,-2.27122,-2.27122,-1.03013
1810,-1.03009,-2.26988,-2.26988,-1.03009
1811,-1.03005,-2.26853,-2.26853,-1.03005
1812,-1.03001,-2.26718,-2.26718,-1.03001
1813,-1.02998,-2.26583,-2.26583,-1.02998
1814,-1.02995,-2.26446,-2.26446,-1.02995
1815,-1.02993,-2.26309,-2.26309,-1.02993
1816,-1.02991,-2.26172,-2.26172,-1.02991
1817,-1.0299,-2.26033,-2.26033,-1.0299
1818,-1.02988,-2.25894,-2.25894,-1.02988
1819,-1.02988,-2.25755,-2.25755,-1.02988
1820,-1.02987,-2.25615,-2.25615,-1.02987
1821,-1.02987,-2.25474,-2.25474,-1.02987
1822,-1.02988,-2.25332,-2.25332,-1.02988
1823,-1.02989,-2.2519,-2.2519,-1.02989
1824,-1.0299,-2.25047,-2.25047,-1.0299
1825,-1.02992,-2.24903,-2.24903,-1.02992
1826,-1.02993,-2.24759,-2.24759,-1.02993
1827,-1.02996,-2.24614,-2.24614,-1.02996
1828,-1.02998,-2.24468,-2.24468,-1.02998
1829,-1.03001,-2.24322,-2.24322,-1.03001
1830,-1.03005,-2.24175,-2.24175,-1.03005
1831,-1.03008,-2.24027,-2.24027,-1.03008
1832,-1.03012,-2.23879,-2.23879,-1.03012
1833,-1.03017,-2.23729,-2.23729,-1.03017
1834,-1.03021,-2.2358,-2.2358,-1.03021
1835,-1.03026,-2.23429,-2.23429,-1.03026
1836,-1.03032,-2.23278,-2.23278,-1.03032
1837,-1.03037,-2.23126,-2.23126,-1.03037
1838,-1.03043,-2.22974,-2.22974,-1.03043
1839,-1.0305,-2.2282,-2.2282,-1.0305
1840,-1.03056,-2.22666,-2.22666,-1.03056
1841,-1.03063,-2.22512,-2.22512,-1.03063
1842,-1.03071,-2.22356,-2.22356,-1.03071
1843,-1.03078,-2.222,-2.222,-1.03078
1844,-1.03086,-2.22044,-2.22044,-1.03086
1845,-1.03094,-2.21886,-2.21886,-1.03094
1846,-1.03102,-2.21728,-2.21728,-1.03102
1847,-1.03111,-2.21569,-2.21569,-1.03111
1848,-1.0312,-2.21409,-2.21409,-1.0312
1849,-1.03129,-2.21249,-2.21249,-1.03129
1850,-1.03139,-2.21088,-2.21088,-1.03139
1851,-1.03149,-2.20926,-2.20926,-1.03149
1852,-1.03159,-2.20764,-2.20764,-1.03159
1853,-1.03169,-2.206,-2.206,-1.03169
1854,-1.0318,-2.20436,-2.20436,-1.0318
1855,-1.03191,-2.20272,-2.20272,-1.03191
1856,-1.03202,-2.20106,-2.20106,-1.03202
1857,-1.03213,-2.1994,-2.1994,-1.03213
1858,-1.03225,-2.19773,-2.19773,-1.03225
1859,-1.03237,-2.19606,-2.19606,-1.03237
1860,-1.03249,-2.19437,-2.19437,-1.03249
1861,-1.03262,-2.19268,-2.19268,-1.03262
1862,-1.03275,-2.19098,-2.19098,-1.03275
1863,-1.03288,-2.18927,-2.18927,-1.03288
1864,-1.03301,-2.18756,-2.18756,-1.03301
1865,-1.03314,-2.18584,-2.18584,-1.03314
1866,-1.0336,-2.18411,-2.18411,-1.0336
1867,-1.03425,-2.18233,-2.18233,-1.03425
1868,-1.03503,-2.18048,-2.18048,-1.03503
1869,-1.03587,-2.17859,-2.17859,-1.03587
1870,-1.03677,-2.17665,-2.17665,-1.03677
1871,-1.03771,-2.17469,-2.17469,-1.03771
1872,-1.03867,-2.1727,-2.1727,-1.03867
1873,-1.03965,-2.17068,-2.17068,-1.03965
1874,-1.04064,-2.16865,-2.16865,-1.04064
1875,-1.04166,-2.1666,-2.1666,-1.04166
1876,-1.04269,-2.16454,-2.16454,-1.04269
1877,-1.04373,-2.16246,-2.16246,-1.04373
1878,-1.04479,-2.16036,-2.16036,-1.04479
1879,-1.04586,-2.15826,-2.15826,-1.04586
1880,-1.04695,-2.15613,-2.15613,-1.04695
1881,-1.04805,-2.15399,-2.15399,-1.04805
1882,-1.04916,-2.15184,-2.15184,-1.04916
1883,-1.05029,-2.14967,-2.14967,-1.05029
1884,-1.05143,-2.14749,-2.14749,-1.05143
1885,-1.05259,-2.14529,-2.14529,-1.05259
1886,-1.05376,-2.14308,-2.14308,-1.05376
1887,-1.05494,-2.14085,-2.14085,-1.05494
1888,-1.05614,-2.1386,-2.1386,-1.05614
1889,-1.05736,-2.13634,-2.13634,-1.05736
1890,-1.05859,-2.13407,-2.13407,-1.05859
1891,-1.05984,-2.13178,-2.13178,-1.05984
1892,-1.0611,-2.12947,-2.12947,-1.0611
1893,-1.06238,-2.12715,-2.12715,-1.06238
1894,-1.06367,-2.12481,-2.12481,-1.06367
1895,-1.06498,-2.12245,-2.12245,-1.06498
1896,-1.06631,-2.12008,-2.12008,-1.06631
1897,-1.06765,-2.11769,-2.11769,-1.06765
1898,-1.06901,-2.11528,-2.11528,-1.06901
1899,-1.07039,-2.11286,-2.11286,-1.07039
1900,-1.07178,-2.11042,-2.11042,-1.07178
1901,-1.07319,-2.10796,-2.10796,-1.07319
1902,-1.07462,-2.10549,-2.10549,-1.07462
1903,-1.07606,-2.103,-2.103,-1.07606
1904,-1.07753,-2.10049,-2.10049,-1.07753
1905,-1.07901,-2.09796,-2.09796,-1.07901
1906,-1.08051,-2.09542,-2.09542,-1.08051
1907,-1.08203,-2.09285,-2.09285,-1.08203
1908,-1.08356,-2.09027,-2.09027,-1.08356
1909,-1.08512,-2.08767,-2.08767,-1.08512
1910,-1.08669,-2.08506,-2.08506,-1.08669
1911,-1.08828,-2.08242,-2.08242,-1.08828
1912,-1.0899,-2.07976,-2.07976,-1.0899
1913,-1.09153,-2.07709,-2.07709,-1.09153
1914,-1.09318,-2.0744,-2.0744,-1.09318
1915,-1.09485,-2.07169,-2.07169,-1.09485
1916,-1.09655,-2.06895,-2.06895,-1.09655
1917,-1.09826,-2.0662,-2.0662,-1.09826
1918,-1.09999,-2.06343,-2.06343,-1.09999
1919,-1.10175,-2.06064,-2.06064,-1.10175
1920,-1.10353,-2.05783,-2.05783,-1.10353
1921,-1.10532,-2.055,-2.055,-1.10532
1922,-1.10714,-2.05215,-2.05215,-1.10714
1923,-1.10898,-2.04928,-2.04928,-1.10898
1924,-1.11085,-2.04639,-2.04639,-1.11085
1925,-1.11273,-2.04347,-2.04347,-1.11273
1926,-1.11464,-2.04054,-2.04054,-1.11464
1927,-1.11657,-2.03758,-2.03758,-1.11657
1928,-1.11853,-2.03461,-2.03461,-1.11853
1929,-1.12051,-2.03161,-2.03161,-1.12051
1930,-1.12251,-2.02859,-2.02859,-1.12251
1931,-1.12453,-2.02555,-2.02555,-1.12453
1932,-1.12659,-2.02249,-2.02249,-1.12659
1933,-1.12866,-2.0194,-2.0194,-1.12866
1934,-1.13076,-2.01629,-2.01629,-1.13076
1935,-1.13288,-2.01316,-2.01316,-1.13288
1936,-1.13504,-2.01001,-2.01001,-1.13504
1937,-1.13721,-2.00683,-2.00683,-1.13721
1938,-1.13941,-2.00364,-2.00364,-1.13941
1939,-1.14164,-2.00041,-2.00041,-1.14164
1940,-1.1439,-1.99717,-1.99717,-1.1439
1941,-1.14618,-1.9939,-1.9939,-1.14618
1942,-1.14849,-1.99061,-1.99061,-1.14849
1943,-1.15082,-1.98729,-1.98729,-1.15082
1944,-1.15319,-1.98395,-1.98395,-1.15319
1945,-1.15558,-1.98059,-1.98059,-1.15558
1946,-1.158,-1.9772,-1.9772,-1.158
1947,-1.16045,-1.97378,-1.97378,-1.16045
1948,-1.16293,-1.97035,-1.97035,-1.16293
1949,-1.16544,-1.96688,-1.96688,-1.16544
1950,-1.16798,-1.96339,-1.96339,-1.16798
1951,-1.17054,-1.95988,-1.95988,-1.17054
1952,-1.17314,-1.95634,-1.95634,-1.17314
1953,-1.17577,-1.95277,-1.95277,-1.17577
1954,-1.17843,-1.94918,-1.94918,-1.17843
1955,-1.18112,-1.94557,-1.94557,-1.18112
1956,-1.18385,-1.94192,-1.94192,-1.18385
1957,-1.1866,-1.93825,-1.93825,-1.1866
1958,-1.18939,-1.93455,-1.93455,-1.18939
1959,-1.19221,-1.93083,-1.93083,-1.19221
1960,-1.19507,-1.92708,-1.92708,-1.19507
1961,-1.19796,-1.9233,-1.9233,-1.19796
1962,-1.20088,-1.9195,-1.9195,-1.20088
1963,-1.20384,-1.91566,-1.91566,-1.20384
1964,-1.20683,-1.9118,-1.9118,-1.20683
1965,-1.20986,-1.90791,-1.90791,-1.20986
1966,-1.21292,-1.904,-1.904,-1.21292
1967,-1.21602,-1.90005,-1.90005,-1.21602
1968,-1.21916,-1.89608,-1.89608,-1.21916
1969,-1.22233,-1.89208,-1.89208,-1.22233
1970,-1.22554,-1.88805,-1.88805,-1.22554
1971,-1.22879,-1.88398,-1.88398,-1.22879
1972,-1.23207,-1.8799,-1.8799,-1.23207
1973,-1.2354,-1.87578,-1.87578,-1.2354
1974,-1.23876,-1.87163,-1.87163,-1.23876
1975,-1.24216,-1.86745,-1.86745,-1.24216
1976,-1.24561,-1.86324,-1.86324,-1.24561
1977,-1.24909,-1.859,-1.859,-1.24909
1978,-1.25261,-1.85473,-1.85473,-1.25261
1979,-1.25618,-1.85043,-1.85043,-1.25618
1980,-1.25978,-1.8461,-1.8461,-1.25978
1981,-1.26343,-1.84174,-1.84174,-1.26343
1982,-1.26712,-1.83735,-1.83735,-1.26712
1983,-1.27086,-1.83293,-1.83293,-1.27086
1984,-1.27464,-1.82847,-1.82847,-1.27464
1985,-1.27846,-1.82399,-1.82399,-1.27846
1986,-1.28233,-1.81947,-1.81947,-1.28233
1987,-1.28624,-1.81492,-1.81492,-1.28624
1988,-1.29019,-1.81034,-1.81034,-1.29019
1989,-1.2942,-1.80572,-1.80572,-1.2942
1990,-1.29825,-1.80108,-1.80108,-1.29825
1991,-1.30234,-1.7964,-1.7964,-1.30234
1992,-1.30649,-1.79169,-1.79169,-1.30649
1993,-1.31068,-1.78694,-1.78694,-1.31068
1994,-1.31492,-1.78217,-1.78217,-1.31492
1995,-1.31921,-1.77736,-1.77736,-1.31921
1996,-1.32355,-1.77252,-1.77252,-1.32355
1997,-1.32793,-1.76764,-1.76764,-1.32793
1998,-1.33237,-1.76273,-1.76273,-1.33237
1999,-1.33686,-1.75779,-1.75779,-1.33686
2000,-1.3414,-1.75281,-1.75281,-1.3414
2001,-1.346,-1.7478,-1.7478,-1.346
2002,-1.35064,-1.74276,-1.74276,-1.35064
2003,-1.35534,-1.73768,-1.73768,-1.35534
2004,-1.3601,-1.73257,-1.73257,-1.3601
2005,-1.3649,-1.72742,-1.72742,-1.3649
2006,-1.36976,-1.72224,-1.72224,-1.36976
2007,-1.37468,-1.71703,-1.71703,-1.37468
2008,-1.37965,-1.71178,-1.71178,-1.37965
2009,-1.38468,-1.7065,-1.7065,-1.38468
2010,-1.38977,-1.70118,-1.70118,-1.38977
2011,-1.39491,-1.69583,-1.69583,-1.39491
2012,-1.40011,-1.69044,-1.69044,-1.40011
2013,-1.40537,-1.68502,-1.68502,-1.40537
2014,-1.41069,-1.67957,-1.67957,-1.41069
2015,-1.41607,-1.67408,-1.67408,-1.41607
2016,-1.42151,-1.66855,-1.66855,-1.42151
2017,-1.427,-1.66299,-1.66299,-1.427
2018,-1.43256,-1.6574,-1.6574,-1.43256
2019,-1.43818,-1.65177,-1.65177,-1.43818
2020,-1.44387,-1.6461,-1.6461,-1.44387
2021,-1.44961,-1.64041,-1.64041,-1.44961
2022,-1.45542,-1.63467,-1.63467,-1.45542
2023,-1.4613,-1.62891,-1.62891,-1.4613
2024,-1.46723,-1.6231,-1.6231,-1.46723
2025,-1.47324,-1.61727,-1.61727,-1.47324
2026,-1.4793,-1.6114,-1.6114,-1.4793
2027,-1.48544,-1.60549,-1.60549,-1.48544
2028,-1.49164,-1.59955,-1.59955,-1.49164
2029,-1.4979,-1.59358,-1.59358,-1.4979
2030,-1.50424,-1.58757,-1.58757,-1.50424
2031,-1.51064,-1.58153,-1.58153,-1.51064
2032,-1.51711,-1.57545,-1.57545,-1.51711
2033,-1.52365,-1.56934,-1.56934,-1.52365
2034,-1.53026,-1.5632,-1.5632,-1.53026
2035,-1.53693,-1.55702,-1.55702,-1.53693
2036,-1.54368,-1.55081,-1.55081,-1.54368
2037,-1.5505,-1.54457,-1.54457,-1.5505
2038,-1.55739,-1.53829,-1.53829,-1.55739
2039,-1.56435,-1.53198,-1.53198,-1.56435
2040,-1.57139,-1.52564,-1.52564,-1.57139
2041,-1.57849,-1.51927,-1.51927,-1.57849
2042,-1.58567,-1.51286,-1.51286,-1.58567
2043,-1.59292,-1.50642,-1.50642,-1.59292
2044,-1.60025,-1.49995,-1.49995,-1.60025
2045,-1.60765,-1.49345,-1.49345,-1.60765
2046,-1.61513,-1.48691,-1.48691,-1.61513
2047,-1.62268,-1.48035,-1.48035,-1.62268
2048,-1.6303,-1.47375,-1.47375,-1.6303
2049,-1.638,-1.46712,-1.46712,-1.638
2050,-1.64578,-1.46046,-1.46046,-1.64578
2051,-1.65364,-1.45378,-1.45378,-1.65364
2052,-1.66157,-1.44706,-1.44706,-1.66157
2053,-1.66957,-1.44031,-1.44031,-1.66957
2054,-1.67766,-1.43354,-1.43354,-1.67766
2055,-1.68582,-1.42673,-1.42673,-1.68582
2056,-1.69406,-1.4199,-1.4199,-1.69406
2057,-1.70238,-1.41303,-1.41303,-1.70238
2058,-1.71078,-1.40614,-1.40614,-1.71078
2059,-1.71926,-1.39922,-1.39922,-1.71926
2060,-1.72781,-1.39228,-1.39228,-1.72781
2061,-1.73645,-1.38531,-1.38531,-1.73645
2062,-1.74517,-1.37831,-1.37831,-1.74517
2063,-1.75396,-1.37128,-1.37128,-1.75396
2064,-1.76284,-1.36423,-1.36423,-1.76284
2065,-1.77179,-1.35715,-1.35715,-1.77179
2066,-1.78083,-1.35005,-1.35005,-1.78083
2067,-1.78995,-1.34292,-1.34292,-1.78995
2068,-1.79914,-1.33577,-1.33577,-1.79914
2069,-1.80842,-1.32859,-1.32859,-1.80842
2070,-1.81778,-1.32139,-1.32139,-1.81778
2071,-1.82723,-1.31416,-1.31416,-1.82723
2072,-1.83675,-1.30691,-1.30691,-1.83675
2073,-1.84635,-1.29964,-1.29964,-1.84635
2074,-1.85604,-1.29235,-1.29235,-1.85604
2075,-1.86581,-1.28503,-1.28503,-1.86581
2076,-1.87566,-1.2777,-1.2777,-1.87566
2077,-1.8856,-1.27034,-1.27034,-1.8856
2078,-1.89561,-1.26295,-1.26295,-1.89561
2079,-1.90571,-1.25555,-1.25555,-1.90571
2080,-1.91589,-1.24813,-1.24813,-1.91589
2081,-1.92615,-1.24069,-1.24069,-1.92615
2082,-1.9365,-1.23323,-1.23323,-1.9365
2083,-1.94693,-1.22574,-1.22574,-1.94693
2084,-1.95744,-1.21824,-1.21824,-1.95744
2085,-1.96803,-1.21072,-1.21072,-1.96803
2086,-1.97871,-1.20318,-1.20318,-1.97871
2087,-1.98947,-1.19563,-1.19563,-1.98947
2088,-2.00031,-1.18805,-1.18805,-2.00031
2089,-2.01123,-1.18046,-1.18046,-2.01123
2090,-2.02224,-1.17285,-1.17285,-2.02224
2091,-2.03333,-1.16522,-1.16522,-2.03333
2092,-2.04451,-1.15758,-1.15758,-2.04451
2093,-2.05576,-1.14991,-1.14991,-2.05576
2094,-2.0671,-1.14224,-1.14224,-2.0671
2095,-2.07852,-1.13454,-1.13454,-2.07852
2096,-2.09003,-1.12683,-1.12683,-2.09003
2097,-2.10162,-1.1191,-1.1191,-2.10162
2098,-2.11329,-1.11136,-1.11136,-2.11329
2099,-2.12504,-1.1036,-1.1036,-2.12504
2100,-2.13688,-1.09583,-1.09583,-2.13688
2101,-2.1488,-1.08804,-1.08804,-2.1488
2102,-2.1608,-1.08024,-1.08024,-2.1608
2103,-2.17288,-1.07242,-1.07242,-2.17288
2104,-2.18505,-1.06459,-1.06459,-2.18505
2105,-2.1973,-1.05674,-1.05674,-2.1973
2106,-2.20963,-1.04888,-1.04888,-2.20963
2107,-2.22205,-1.041,-1.041,-2.22205
2108,-2.23455,-1.03311,-1.03311,-2.23455
2109,-2.24713,-1.02521,-1.02521,-2.24713
2110,-2.25979,-1.01729,-1.01729,-2.25979
2111,-2.27254,-1.00936,-1.00936,-2.27254
2112,-2.28537,-1.00141,-1.00141,-2.28537
2113,-2.29828,-0.993452,-0.993452,-2.29828
2114,-2.31128,-0.985477,-0.985477,-2.31128
2115,-2.32436,-0.970926,-0.970926,-2.32436
2116,-2.3385,-0.94883,-0.94883,-2.3385
2117,-2.35437,-0.91796,-0.91796,-2.35437
2118,-2.37249,-0.876024,-0.876024,-2.37249
2119,-2.39346,-0.819958,-0.819958,-2.39346
2120,-2.41798,-0.745781,-0.745781,-2.41798
2121,-2.44684,-0.648311,-0.648311,-2.44684
2122,-2.48081,-0.520731,-0.520731,-2.48081
2123,-2.5204,-0.353939,-0.353939,-2.5204
2124,-2.5654,-0.135567,-0.135567,-2.5654
2125,-2.61433,0.151451,0.151451,-2.61433
2126,-2.66404,0.530728,0.530728,-2.66404
2127,-2.7103,1.0345,1.0345,-2.7103
2128,-2.74954,1.70576,1.70576,-2.74954
2129,-2.78073,2.43316,2.43316,-2.78073
2130,-2.80526,2.82475,2.82475,-2.80526
2131,-2.82566,3.05131,3.05131,-2.82566
2132,-2.84389,3.19669,3.19669,-2.84389
2133,-2.86105,3.30221,3.30221,-2.86105
2134,-2.8777,3.38821,3.38821,-2.8777
2135,-2.89412,3.46473,3.46473,-2.89412
2136,-2.91045,3.53673,3.53673,-2.91045
2137,-2.92678,3.60664,3.60664,-2.92678
2138,-2.94314,3.65607,3.65607,-2.94314
2139,-2.95954,3.66851,3.66851,-2.95954
2140,-2.976,3.66253,3.66253,-2.976
2141,-2.99252,3.64747,3.64747,-2.99252
2142,-3.00911,3.62802,3.62802,-3.00911
2143,-3.02576,3.60653,3.60653,-3.02576
2144,-3.04248,3.58418,3.58418,-3.04248
2145,-3.05927,3.56157,3.56157,-3.05927
2146,-3.07613,3.53899,3.53899,-3.07613
2147,-3.09306,3.51658,3.51658,-3.09306
2148,-3.11006,3.49443,3.49443,-3.11006
2149,-3.12714,3.47255,3.47255,-3.12714
2150,-3.14428,3.42232,3.42232,-3.14428
2151,-3.16149,3.35766,3.35766,-3.16149
2152,-3.17878,3.28683,3.28683,-3.17878
2153,-3.19613,3.214,3.214,-3.19613
2154,-3.21355,3.14129,3.14129,-3.21355
2155,-3.23104,3.06972,3.06972,-3.23104
2156,-3.2486,2.99979,2.99979,-3.2486
2157,-3.26624,2.93172,2.93172,-3.26624
2158,-3.28394,2.8656,2.8656,-3.28394
2159,-3.30171,2.80143,2.80143,-3.30171
2160,-3.31956,2.73919,2.73919,-3.31956
2161,-3.33748,2.67885,2.67885,-3.33748
2162,-3.35547,2.62034,2.62034,-3.35547
2163,-3.37353,2.56363,2.56363,-3.37353
2164,-3.39166,2.50865,2.50865,-3.39166
2165,-3.40987,2.45536,2.45536,-3.40987
2166,-3.42815,2.4037,2.4037,-3.42815
2167,-3.4465,2.35363,2.35363,-3.4465
